plate_x,plate_z,z
-0.77,2.055,0.873277030931
-1.281,2.823,0.0210330700019
0.082,3.408,0.664249640395
-1.089,1.303,0.0135222033989
0.71,3.851,0.0196280829996
0.485,1.864,0.946326649167
-0.955,1.802,0.37626526917
-0.058,1.563,0.598377678764
0.954,1.791,0.390782853624
-0.391,2.279,0.987578697533
1.228,1.545,0.0166136323716
0.739,2.846,0.939657529691
1.069,2.198,0.299052639542
0.373,3.585,0.205598008426
0.908,1.627,0.329554709929
0.726,2.097,0.939445840285
-1.09,3.453,0.0468507672074
0.653,1.922,0.93702237559
0.617,2.69,0.980256373673
0.737,1.89,0.854353346405
-0.236,1.993,0.962538608212
0.307,4.288,0.0202492397503
-1.051,2.004,0.208206541691
-1.372,3.124,0.0274957603947
1.315,1.885,0.0183510797677
0.431,1.469,0.35960054103
-0.128,1.347,0.0894800733447
-0.148,1.433,0.235609931448
1.45,2.348,0.0169547010542
0.667,4.112,0.0147044687777
-0.129,1.682,0.839786308579
-0.903,3.155,0.588110298071
1.152,2.545,0.167204263896
0.638,3.481,0.325945070087
-0.51,2.979,0.972566797543
-0.335,3.746,0.0507128415858
0.926,2.322,0.769844284079
-1.434,2.175,0.0524185499847
1.334,2.602,0.0199765431377
0.05,2.603,0.991276390032
1.063,2.432,0.312876874516
-0.873,1.695,0.470138958787
0.1,1.29,0.0211300721386
0.293,2.523,0.987926069002
-0.101,3.317,0.811294825558
0.624,0.811,0.0136800313938
-0.551,3.841,0.0237010642603
0.108,1.806,0.938023886526
1.104,2.067,0.177717831588
1.005,2.865,0.397871686015
0.681,2.292,0.969998426303
0.22,2.118,0.988096808217
-0.41,2.438,0.989109034629
-0.42,1.679,0.816361334067
-0.671,1.718,0.806465735736
1.072,2.007,0.221578488127
0.018,1.319,0.048249623762
0.111,2.713,0.991382366275
0.294,3.255,0.899212979124
0.357,2.213,0.989904687836
-0.198,2.849,0.988214620222
-0.955,3.583,0.0444429320654
-0.49,2.775,0.98204871126
0.627,1.146,0.0141768734603
-0.017,1.608,0.726829706277
0.606,3.688,0.048452829052
-0.149,2.192,0.987109732568
0.807,3.118,0.783565652072
1.591,1.607,0.0133900592386
0.464,1.57,0.665715787099
1.161,2.306,0.165083690946
1.65,1.689,0.0111904160094
0.56,1.448,0.224119416032
0.993,3.066,0.346535871491
1.153,2.91,0.146791807031
0.983,1.826,0.333076673995
0.786,3.506,0.16460365597
-0.503,1.902,0.92323572706
1.49,1.38,0.00869476409682
0.532,3.185,0.890846899604
-0.235,1.862,0.944162954685
0.216,2.474,0.991084330135
0.358,2.906,0.98885682801
-0.061,0.951,0.0136727990622
-0.099,1.015,0.0188166945163
1.214,2.511,0.0592895086322
0.942,2.168,0.697258921614
-0.227,1.684,0.839701629384
-0.331,2.523,0.985423058597
-0.251,2.412,0.989783063592
0.966,1.152,0.0112976991504
0.96,0.931,0.0124922710092
0.47,1.647,0.813863411582
0.311,3.722,0.0669980075992
0.572,1.692,0.804426371307
1.519,1.953,0.0162556866306
-0.105,2.266,0.989573108061
-0.404,3.196,0.923888176929
0.636,2.308,0.969011471807
0.169,1.779,0.939807656252
1.069,1.243,0.0195506841154
0.444,2.665,0.990024146338
1.406,3.41,0.0090504809731
0.377,3.936,0.0239298961761
-0.839,2.773,0.763766688136
1.016,2.498,0.473624077921
-0.727,2.222,0.927689235106
0.912,2.493,0.757764447088
0.892,2.996,0.690999826206
1.219,2.12,0.0437456203925
-0.065,1.483,0.403857136963
1.125,2.712,0.200620753249
0.586,0.753,0.0103320448399
-0.728,3.173,0.834597890758
0.654,2.917,0.961732960858
-0.968,2.15,0.482719810479
0.153,1.174,0.0109269916527
-1.653,1.975,0.0233038261006
1.132,1.569,0.0366227692466
0.047,2.084,0.986989035191
1.041,2.409,0.395542474358
-0.269,1.472,0.345457853574
0.063,2.388,0.99054739924
-1.427,2.339,0.0479556306403
-0.905,1.088,0.0264619530238
-1.027,0.819,0.0105483296733
1.887,2.165,0.0168599922104
0.797,2.487,0.931290905052
1.456,1.528,0.0136761052175
0.164,3.536,0.405140262543
-0.247,3.035,0.984464006027
0.622,2.691,0.975716049728
-0.524,3.201,0.911195641179
0.186,3.235,0.91051731475
1.309,2.333,0.0218113035227
1.126,1.208,0.0113940050374
0.695,1.872,0.9063533299
0.964,3.711,0.0268809745574
0.486,3.057,0.977586422157
0.651,2.704,0.96802150716
-0.244,1.564,0.578467530129
1.212,1.994,0.0393120472443
0.847,2.627,0.884131768596
1.069,3.254,0.119033182137
0.246,1.973,0.981449773449
-0.802,2.686,0.868446987405
-0.829,1.797,0.624621826715
1.149,2.362,0.180618664339
-0.621,2.81,0.979558364584
-0.034,1.161,0.0156106361324
0.334,3.972,0.0223602080509
1.134,1.64,0.0377810532106
1.222,1.558,0.0159961526315
0.993,1.616,0.143779277728
0.355,3.159,0.955358848667
0.428,2.561,0.988624936458
0.758,2.885,0.887745069325
0.186,2.106,0.981761265973
-0.332,1.76,0.908950147527
0.317,1.539,0.601544059681
0.93,2.136,0.734574484928
-1.555,2.783,0.017446900323
0.178,2.25,0.990316135061
0.965,1.632,0.192937402413
-1.987,2.305,0.0378516392307
1.315,1.781,0.015631505807
0.882,3.549,0.0909119875723
0.716,2.906,0.963455959651
0.4,2.701,0.990414976973
-0.54,2.437,0.970878907151
-0.48,2.376,0.980890419705
-0.476,3.489,0.435812941841
0.538,2.747,0.979994938706
-1.195,3.218,0.0347150955045
1.398,3.609,0.00522432203637
1.291,3.108,0.0132174596567
0.914,3.591,0.0553074397869
-0.683,2.39,0.952841140989
0.891,2.469,0.794035981055
-0.506,1.199,0.0237114922829
1.068,3.157,0.174414102604
-0.196,2.61,0.988632613594
0.405,0.861,0.010594385195
-0.309,2.838,0.988802977618
1.339,2.695,0.0141805062281
-1.19,2.225,0.0685570578532
-0.273,2.072,0.983330934932
-0.431,2.005,0.963965544987
0.803,3.013,0.828187809558
-0.03,2.21,0.989093381907
0.775,1.305,0.0252465791071
0.076,2.353,0.991241067384
-0.136,1.834,0.942907864291
-0.095,2.367,0.990447614796
0.507,2.095,0.973722208261
1.092,2.164,0.207586411123
0.828,3.106,0.776196290185
0.74,2.386,0.954077104651
-0.299,3.636,0.104371226701
-1.803,2.675,0.0187492859547
-0.372,2.015,0.97582818746
-0.403,2.202,0.985193167546
0.647,3.781,0.0239826413313
1.55,1.513,0.0117586880541
0.285,1.688,0.859847439431
0.267,1.514,0.500157568048
-0.18,2.711,0.98950889272
0.304,1.563,0.632193712907
0.784,2.117,0.9164451061
0.308,2.389,0.991170672389
-1.071,2.611,0.206838562556
0.586,2.299,0.983129894777
0.573,1.676,0.798112736804
0.636,1.956,0.943167717518
-0.446,1.484,0.351899370482
0.701,1.082,0.0124000187525
1.053,0.832,0.0159008274165
0.771,3.137,0.817783760296
0.898,3.24,0.414294575044
0.539,2.386,0.980244482937
0.215,2.156,0.990536852404
-0.584,1.572,0.543076107042
-0.7,1.061,0.0202427890473
-0.301,2.678,0.98829145117
0.038,1.578,0.642537901797
-0.673,1.3,0.0455190357381
0.655,1.068,0.0168120193047
-1.239,3.624,0.00719346363478
0.741,1.904,0.882011600813
0.797,2.319,0.940410337933
0.239,2.11,0.986947913219
-0.21,3.382,0.724393371745
0.605,3.263,0.763119182794
1.647,2.21,0.0134031927956
-0.825,2.335,0.815552146212
-1.069,3.628,0.0178831786722
-0.763,0.795,0.0287356848417
0.321,1.301,0.0223740328741
0.179,3.092,0.983698675999
-0.398,3.892,0.0274230228093
-1.013,3.366,0.110815904434
0.96,0.897,0.0124919292111
-0.137,1.469,0.367616982145
-0.116,1.771,0.912345210552
1.196,2.955,0.065505173026
-0.039,0.839,0.0141446215669
-0.498,1.731,0.793677764304
-0.99,2.677,0.395135383652
0.865,2.384,0.855160193855
-0.236,2.245,0.987102696324
0.596,1.256,0.0396596023823
0.813,2.004,0.871527043446
0.788,1.342,0.0573281064216
0.848,1.903,0.755600460854
0.551,2.866,0.954637541431
-0.715,3.624,0.0789403666507
-1.236,3.722,0.00446653847429
-1.088,4.149,0.0070625705731
0.68,2.497,0.966066464326
0.947,2.737,0.676717912527
0.959,1.257,0.026542183989
0.364,2.89,0.987715179519
0.095,1.729,0.869962711639
1.187,1.832,0.0651083571195
0.717,3.332,0.572442479912
0.236,1.821,0.953450224371
-0.354,3.223,0.934645164285
-0.789,2.518,0.878801985932
-0.507,2.403,0.984529695935
-0.227,2.665,0.988981700393
0.954,2.717,0.637998061403
-1.292,2.198,0.0453490297762
-1.19,1.76,0.056935120567
0.477,1.484,0.403284904918
-0.617,1.469,0.305234119364
-1.795,3.012,0.0174539827363
1.45,1.873,0.0191316591184
0.966,1.911,0.442948429075
-0.042,3.215,0.929296319485
-0.49,2.957,0.975297746867
0.524,3.479,0.406627491982
-0.069,1.593,0.664117709309
-0.15,2.591,0.988737390558
1.199,2.944,0.0637622723694
1.605,2.409,0.0124032682119
0.031,3.245,0.91723620195
-0.853,4.009,0.010971537196
-0.741,3.759,0.0278624234753
0.104,2.154,0.9903223187
0.883,1.673,0.447951173323
-1.835,3.273,0.0133933572962
0.242,1.783,0.939997925861
1.437,2.891,0.0117414768582
0.093,2.405,0.991340321003
-0.926,1.554,0.255423369258
0.278,2.316,0.991083487541
1.458,1.631,0.0158554655339
0.077,2.737,0.991070465814
0.443,1.915,0.971287397334
0.548,2.248,0.975681013929
-0.305,3.725,0.0489878881012
1.186,2.307,0.0845467509714
0.066,2.3,0.990522725343
0.753,2.392,0.920977335259
-0.326,1.73,0.845995672338
-0.533,3.729,0.0527970533779
0.759,2.155,0.926417297301
0.587,1.609,0.670218417395
0.265,2.63,0.9910228344
0.789,3.42,0.272954125167
-0.335,1.488,0.403097361604
-0.21,3.802,0.0221573271128
1.015,2.345,0.507918944487
-0.772,1.954,0.842523808344
0.265,1.964,0.980615880091
0.572,1.657,0.776950055578
0.91,1.925,0.661060764768
-0.236,2.192,0.986331151314
-0.767,1.607,0.521818258961
0.837,1.794,0.715740331812
1.339,2.852,0.0137238346598
-0.55,0.679,0.0167794976568
-1.212,0.941,0.00374663815098
1.039,2.856,0.318345527603
0.713,2.727,0.974927700777
-0.158,3.673,0.0687949425756
0.312,1.286,0.0242683043231
-0.978,2.355,0.468497179058
0.778,3.098,0.829485230601
0.598,3.438,0.438343709243
0.453,1.372,0.129368685995
0.363,2.891,0.987731267242
-0.468,1.718,0.837970180657
-0.902,1.047,0.0261649297788
0.182,1.372,0.129556612817
1.037,1.367,0.0406710142747
0.934,1.82,0.548987406588
0.065,2.217,0.989857135133
1.067,2.017,0.248463840547
0.975,2.194,0.54598941565
-0.766,1.757,0.775315830366
0.321,1.886,0.959527304622
-1.303,3.586,0.00897566987292
0.586,2.479,0.982562004272
1.681,1.769,0.0144101768181
-1.029,2.972,0.245213748405
1.128,2.557,0.159384223761
-0.164,2.046,0.977886713052
0.686,1.903,0.905605209043
-0.102,2.439,0.990399864679
1.158,1.72,0.0827368543851
0.729,2.913,0.947342277296
1.663,2.651,0.0128872814169
0.385,2.999,0.981260658702
0.716,2.743,0.973955447631
-1.143,2.353,0.104252041632
1.023,1.771,0.215013238988
0.762,2.134,0.928800961947
0.967,2.787,0.555403655584
-0.6,1.447,0.206055731587
0.726,3.034,0.930424517348
-0.15,3.388,0.710611707405
1.262,3.373,0.0119589132973
-0.643,2.699,0.971390441487
0.189,2.28,0.991299238266
0.261,1.924,0.979660339447
-0.993,2.64,0.398516657881
0.281,0.538,0.0108968772598
-0.13,1.411,0.232144920659
0.755,3.157,0.764472061658
-1.229,3.521,0.0165043896143
0.172,1.76,0.929528981086
-0.511,1.486,0.348023538823
-1.15,3.383,0.0431621208839
1.007,4.072,0.0144616278643
-1.156,2.126,0.0824891788233
0.283,2.478,0.990598231007
0.651,1.703,0.788086205136
0.395,1.303,0.0220505636437
0.116,2.869,0.9890758966
0.191,1.758,0.933711370323
0.403,3.337,0.768476412351
-0.78,3.023,0.83509479604
-0.492,2.447,0.981748107318
0.746,2.441,0.949514230945
1.434,2.468,0.0149513620477
-0.197,3.957,0.0185189111158
0.792,3.057,0.847710240317
0.168,1.165,0.0104652903198
-1.406,2.411,0.0374290493077
0.61,3.54,0.280100406678
0.053,1.819,0.949253830315
1.829,1.96,0.0150084611162
-0.154,1.467,0.35920689703
0.829,2.616,0.913091654966
0.852,1.66,0.48259648267
1.667,2.432,0.0119848513737
-0.352,3.49,0.472102590454
-0.052,1.759,0.920832380809
0.82,3.37,0.337686082408
-0.828,3.008,0.741828904525
0.228,3.034,0.987909708775
-0.026,2.737,0.990501580451
1.015,0.884,0.0132100419781
0.019,2.711,0.991202127747
-0.697,4.055,0.0145791435538
-0.004,1.616,0.74373550062
-0.638,0.981,0.017338361725
1.086,2.534,0.253686193042
-0.159,0.706,0.0136113787753
1.028,2.196,0.377693276835
0.257,1.834,0.955294704536
0.921,1.33,0.0476415783824
1.077,1.301,0.018362129281
0.327,2.767,0.990503818798
0.652,3.335,0.589285031385
0.807,2.952,0.875410366044
0.436,3.065,0.983273410691
1.178,2.052,0.0906673777653
0.519,2.083,0.974480865355
0.962,2.691,0.585033719891
-0.5,2.428,0.981251298564
1.914,2.276,0.0146282563981
0.32,1.894,0.948369764708
0.993,1.485,0.0685460503098
0.025,1.424,0.268984829336
1.378,1.6,0.012391413581
1.294,3.232,0.00992296658697
0.821,1.86,0.826427154702
1.18,3.164,0.052093315853
0.062,3.473,0.524076177776
-0.011,2.679,0.989910069272
0.399,3.478,0.470360750194
0.032,1.278,0.0320451791777
0.991,2.18,0.48638531869
-0.416,1.79,0.896792202957
1.169,2.562,0.115228024658
0.704,2.448,0.976805856089
0.044,3.221,0.942981654169
1.287,1.311,0.00567065183686
0.051,1.756,0.924038020841
0.411,2.302,0.989841277276
-1.698,3.435,0.0182839707331
-1.537,1.321,0.0123896269024
0.071,2.699,0.990898397031
1.683,2.781,0.0141776690551
1.555,1.677,0.0120552752832
1.375,1.216,0.00285884754498
0.317,1.902,0.95745143184
1.149,2.245,0.16357620651
0.635,3.236,0.78396618223
0.433,1.805,0.930251226788
0.852,1.575,0.338889081
0.938,1.777,0.475255758386
1.363,1.831,0.01405715595
0.491,2.242,0.986805603523
0.409,2.979,0.979360484619
0.031,3.629,0.129754693553
0.065,2.126,0.988324990619
-0.917,2.339,0.715430594889
1.25,2.383,0.0281553824399
0.327,1.371,0.130443206669
0.472,2.016,0.981903187339
0.876,2.119,0.803014269468
0.191,2.215,0.990735729449
0.372,2.925,0.9887740133
0.376,1.796,0.934500453291
0.14,1.961,0.979589147143
0.547,2.251,0.975272871021
-0.199,4.131,0.0183043402936
0.624,1.498,0.345156025456
0.468,3.133,0.962489349651
1.034,2.07,0.353242916106
0.703,3.443,0.367694541964
-0.458,3.173,0.948143589994
0.166,3.7,0.0674065031853
-0.201,2.332,0.989051034969
-0.454,3.655,0.115276728537
0.722,0.77,0.0126701944574
-0.931,3.137,0.520795019233
0.024,1.348,0.100060384672
-0.127,1.993,0.970561088432
1.5,3.018,0.0132974376497
0.544,3.743,0.0418958020195
-1.71,3.022,0.0198888784932
0.304,3.224,0.938373977293
1.194,2.461,0.083519492057
-0.662,1.072,0.0214379820719
1.011,1.521,0.0781570590782
-0.093,1.817,0.934096286273
-0.177,3.006,0.981883132559
0.476,2.563,0.987522929515
0.907,1.851,0.620530852688
1.627,2.729,0.0148586984733
0.508,2.927,0.979492954668
-1.719,3.379,0.0205654960538
-0.533,1.326,0.0612159778516
1.346,2.345,0.0171816552647
-1.022,1.35,0.0332380612427
0.876,1.389,0.0813850347731
0.623,2.39,0.975181371318
0.727,2.011,0.920672351479
-0.728,1.986,0.875330103707
-0.108,3.535,0.398184228066
-0.176,2.402,0.989129897676
0.498,1.286,0.0321814181815
-0.204,2.693,0.989130132601
-0.124,1.777,0.933341842182
-0.756,3.489,0.290729217734
-0.525,1.927,0.959749514151
-0.311,1.761,0.907160285255
-0.799,2.439,0.867905612038
0.749,1.388,0.0930774437613
-0.263,2.824,0.987528116705
0.035,2.991,0.983896808576
0.93,2.638,0.728348669856
-0.357,3.215,0.926626070191
1.099,1.098,0.00821679032592
-0.756,4.247,0.013826724181
-0.237,1.651,0.805000287961
-0.956,3.074,0.433987302089
0.33,3.925,0.0226179330453
0.107,1.939,0.978659337553
0.631,3.004,0.939673823011
-0.382,0.796,0.0133596227196
-0.178,2.792,0.989253178904
-0.469,1.931,0.947689422091
-0.56,2.158,0.979639952506
-0.268,1.766,0.904278532072
0.243,3.161,0.962211737227
-0.251,2.435,0.989537274834
-0.601,3.48,0.414035779154
0.634,2.361,0.971145519239
1.72,2.034,0.0178291620784
0.741,2.971,0.92536123218
0.785,2.413,0.92994094603
-0.635,2.568,0.981294376997
-0.203,2.006,0.968769860223
-0.126,2.522,0.987100882362
0.708,1.751,0.814790763526
0.885,2.126,0.798363684785
0.073,2.332,0.991233549363
0.395,1.759,0.930349893555
-0.27,2.937,0.987214332928
0.202,3.482,0.485242738033
0.758,4.009,0.0135483837038
0.673,2.783,0.975275182204
1.931,2.314,0.0143968695331
1.142,2.625,0.157039908784
-0.518,2.756,0.985500683828
-0.753,2.329,0.912244008221
1.448,1.943,0.0209857589592
-0.011,2.538,0.990513303784
0.859,3.066,0.737880226366
-0.354,2.024,0.976376006038
-0.012,1.97,0.979079475449
-0.521,3.381,0.683369081307
0.403,1.703,0.884587230369
-0.412,1.683,0.832114353475
1.213,2.277,0.0564056537546
0.467,1.438,0.251046632002
0.917,2.0,0.672145024031
0.365,1.986,0.978764492477
-0.87,3.106,0.632204621642
-1.204,3.697,0.00470925810484
0.512,0.743,0.0148226195137
0.098,3.946,0.0235187788643
0.8,3.171,0.730237588248
-0.7,2.628,0.933511243393
1.224,2.961,0.0264107605203
0.995,2.014,0.424933826391
0.808,2.593,0.938477130342
0.558,2.415,0.97472333558
0.855,2.273,0.879327562224
-0.115,1.326,0.0700130475166
1.34,2.376,0.0165452364228
-0.247,1.557,0.584245436337
0.879,2.166,0.802327371534
0.235,2.526,0.990272989651
-0.904,1.909,0.622326538092
-0.994,3.134,0.323505953368
-1.156,2.04,0.0703486137736
0.629,2.351,0.971494530012
-0.53,1.315,0.043516161084
-0.032,1.908,0.961169312867
-0.502,1.822,0.908515852985
-0.096,2.618,0.990264994595
-1.362,2.964,0.0214667376291
-0.336,3.865,0.021962937524
-0.692,3.251,0.76370636573
0.677,2.789,0.969446864293
0.147,2.306,0.990806595777
0.871,2.293,0.858891379846
1.459,1.461,0.0131810390725
-0.979,1.946,0.377600501712
0.123,3.356,0.753037174143
-0.639,1.659,0.725135714986
-0.881,3.08,0.658198492099
0.078,1.823,0.954732818744
-1.046,4.192,0.00986872952902
0.435,1.763,0.913018692954
0.23,1.785,0.934482364131
0.474,0.87,0.013886038318
-0.147,2.816,0.985417283177
-0.468,3.469,0.483152736317
1.456,1.395,0.0123684056597
-0.118,2.21,0.988268758391
-0.045,3.482,0.499799196772
0.443,2.511,0.989670189616
-0.839,2.78,0.762964521299
0.526,0.74,0.01261191213
1.185,2.346,0.0899105197559
0.807,2.254,0.930718311102
1.08,2.481,0.29584967838
1.352,3.466,0.0104784759711
0.712,3.961,0.019171014757
0.942,2.016,0.639880968911
-0.103,1.397,0.209091766401
0.226,2.013,0.982777387771
0.705,2.135,0.965358044843
0.888,2.538,0.8039107425
0.843,1.661,0.52689891759
0.652,1.047,0.0163699884147
-0.454,3.162,0.951447169438
-0.235,2.776,0.988061351315
0.62,1.829,0.917064289938
0.001,2.701,0.991091741425
0.953,1.065,0.0141713989548
0.751,3.587,0.0965128019644
-0.344,3.216,0.928249324015
-0.366,2.865,0.985435221338
0.441,1.489,0.428886763345
0.087,2.523,0.987743702009
1.392,2.322,0.0193283460068
0.416,2.895,0.986715175338
-0.389,3.424,0.57586275927
0.818,2.837,0.893755209321
-0.675,1.138,0.0261956731388
0.83,1.137,0.0114254571147
0.71,2.395,0.973907536353
0.135,0.719,0.00973002462719
-0.133,1.583,0.647978867118
0.753,2.306,0.92033870998
1.886,2.03,0.016424693192
0.546,0.903,0.0107469903707
-0.636,2.674,0.978174174984
0.079,1.43,0.263404902105
0.826,1.643,0.513877464275
0.21,1.88,0.960913682232
-1.314,2.413,0.042594868703
0.599,3.121,0.917444614791
-0.808,3.177,0.719868839612
-0.367,2.418,0.989010638639
0.81,1.774,0.770618772005
0.577,1.542,0.523176790682
-0.323,3.06,0.983844220675
0.281,1.615,0.759800621726
0.228,3.552,0.302663090879
1.306,1.726,0.0141403850292
-0.182,2.035,0.978439832239
1.008,2.541,0.464855095938
-1.003,3.528,0.0725368348557
0.657,2.64,0.974067993272
0.944,2.697,0.677651925125
0.179,4.213,0.0228530061609
-1.656,3.012,0.0174759683178
1.1,1.966,0.140065505255
0.367,1.44,0.270807758748
0.042,2.759,0.99098389563
-1.344,2.527,0.035027532744
0.726,3.064,0.923470986591
0.738,1.404,0.126993163711
-0.1,3.707,0.0608348221263
-0.957,2.197,0.514971346263
0.953,2.727,0.642420430843
1.285,1.966,0.0229480925626
1.301,3.11,0.0163762262525
-1.287,2.144,0.0386486936028
1.612,1.98,0.0149573499465
0.794,2.406,0.937938614893
0.358,1.044,0.010303738539
0.705,1.889,0.907530774483
0.556,3.499,0.355627977978
0.78,1.547,0.371650107786
0.349,2.124,0.988343158132
-1.07,1.317,0.0215165371072
1.404,3.11,0.0109159223758
-1.78,3.251,0.0155009237607
1.726,3.327,0.00931551337371
0.728,1.927,0.918612302304
0.466,2.749,0.989699441771
1.016,2.57,0.481291712512
-0.063,4.213,0.0207053244941
1.186,2.55,0.0877096268398
0.626,2.428,0.976084362039
-0.45,2.164,0.985466135496
0.784,1.921,0.866878515364
0.394,3.121,0.964155502035
1.175,2.812,0.0994751665609
0.465,2.264,0.988811089162
0.236,0.948,0.0107001641725
1.53,1.685,0.0116660295405
0.614,3.518,0.268186241097
0.636,1.963,0.941097424769
-0.049,1.842,0.945224730263
-0.68,2.409,0.956726330262
-0.181,2.338,0.989128001594
0.729,1.54,0.42182016651
0.3,0.873,0.0111965444443
1.269,1.802,0.0151254709712
-0.956,3.838,0.0102326706116
-0.116,2.912,0.988785795657
-0.268,1.282,0.0307583972419
-1.069,2.881,0.185497816461
0.912,1.035,0.0151825425608
0.767,2.148,0.929483536581
0.783,1.805,0.766563878551
1.278,3.331,0.0114190976
0.698,2.687,0.975883061016
-1.576,2.397,0.0365814677879
1.263,3.196,0.0132017156751
-0.299,2.574,0.989399574656
-0.56,1.842,0.907857919854
0.289,1.311,0.0363154781406
-0.56,3.21,0.886266512025
0.729,2.371,0.963115406642
0.839,1.704,0.623075529724
1.092,1.949,0.143462473196
0.251,2.873,0.989387676804
-0.031,1.758,0.92727043972
1.125,1.391,0.0354378614883
-1.41,2.532,0.0268675244209
0.839,3.492,0.17969690286
0.513,3.265,0.812919072585
1.532,2.916,0.0125261236735
0.779,3.207,0.65037348604
0.622,2.074,0.970893509032
1.162,2.577,0.162324462589
-1.221,1.293,0.00660775819684
0.716,1.203,0.0264624028121
0.453,2.285,0.990839214835
1.03,1.324,0.0244579220067
0.553,3.313,0.708614410008
-0.613,2.169,0.979313296922
0.278,1.582,0.677386729193
-1.317,1.742,0.0489753747873
0.592,2.421,0.981425927649
1.278,1.495,0.0142345259927
-1.113,1.345,0.0242818258822
1.424,1.963,0.0147161288422
0.69,1.279,0.0247194892808
1.169,2.7,0.119512242026
-0.516,2.401,0.986414810623
-0.31,1.713,0.863063571507
